"GEOID","B01003_001E","B01003_001M","B00001_001E","type","landArea","popDens","popSamp"
"340076030012",1300,366,97,"bg",0.1787639139,7272.16120769887,7.46153846153846
"340076030013",1879,289,171,"bg",0.3085946721,6088.89319836057,9.10058541777541
"340076030021",882,293,58,"bg",0.1086836751,8115.29421680368,6.57596371882086
"340076030022",820,282,51,"bg",0.1104450633,7424.50568182163,6.21951219512195
"340076030023",793,287,51,"bg",0.0976080105,8124.33319701768,6.4312736443884
"340076030024",1179,318,75,"bg",0.1203083739,9799.81660279094,6.36132315521628
"340076030025",845,299,56,"bg",0.1174076046,7197.14879524933,6.62721893491124
"340076031001",999,264,84,"bg",0.1574330472,6345.55461999595,8.40840840840841
"340076031002",920,223,96,"bg",0.162192888,5672.2585764673,10.4347826086957
"340076031003",1236,288,107,"bg",0.1471585401,8399.10479650104,8.65695792880259
"340076031004",616,218,52,"bg",0.1266577884,4863.49878504589,8.44155844155844
"340076032001",959,358,38,"bg",0.8895697668,1078.04922760556,3.96246089676747
"340076032002",1648,425,92,"bg",0.4875226785,3380.35556637187,5.58252427184466
"340076032003",1255,308,96,"bg",1.0589012577,1185.19077286388,7.64940239043825
"340076032004",966,382,52,"bg",0.5349562218,1805.75523871774,5.38302277432712
"340076032005",1839,448,94,"bg",0.3988358946,4610.91898923583,5.11147362697118
"340076033011",2908,403,156,"bg",0.7204228317,4036.51837787806,5.36451169188446
"340076033012",963,371,50,"bg",0.7036587558,1368.56109877458,5.19210799584631
"340076033013",1217,300,71,"bg",0.3296155005,3692.18073225898,5.83401807723911
"340076033021",2301,427,141,"bg",0.547640379,4201.66241978297,6.1277705345502
"340076033022",1835,368,101,"bg",0.4605721263,3984.17510573523,5.50408719346049
"340076033023",2447,560,128,"bg",0.4410790956,5547.75781579797,5.23089497343686
"340076033031",1572,244,149,"bg",0.1765986651,8901.53953944015,9.47837150127226
"340076033032",1208,194,111,"bg",0.2044075176,5909.76307615019,9.1887417218543
"340076034001",1690,369,96,"bg",0.5404311198,3127.1330204401,5.68047337278106
"340076034002",1838,550,79,"bg",0.3169062468,5799.82256127619,4.29815016322089
"340076034003",1692,386,118,"bg",0.692107416,2444.70722446355,6.97399527186761
"340076034004",1193,430,52,"bg",0.2963854179,4025.16428929886,4.35875943000838
"340076034005",909,448,47,"bg",0.1547446329,5874.19403804085,5.17051705170517
"340076035011",2532,333,148,"bg",1.2870129987,1967.34609717039,5.84518167456556
"340076035012",2573,338,145,"bg",0.8510207706,3023.42796896243,5.63544500582977
"340076035013",1152,245,88,"bg",0.7234668441,1592.3328199416,7.63888888888889
"340076035031",1170,179,131,"bg",0.392899221,2977.86286524605,11.1965811965812
"340076035032",1931,261,190,"bg",0.8895060603,2170.86772781373,9.83946141895391
"340076035033",1361,208,146,"bg",0.4656501135,2922.79537906738,10.7274063188832
"340076035041",1475,162,235,"bg",0.36768303,4011.60749790383,15.9322033898305
"340076035042",1195,159,201,"bg",0.5708426724,2093.39640811337,16.8200836820084
"340076035051",2114,175,227,"bg",0.4943257605,4276.53213512833,10.7379375591296
"340076035052",1335,174,130,"bg",0.6309630756,2115.81319355417,9.73782771535581
"340076035061",2772,384,181,"bg",0.7969864617,3478.10174100979,6.52958152958153
"340076035062",1057,284,73,"bg",0.2347955181,4501.78950839181,6.90633869441816
"340076035063",820,196,56,"bg",0.2680321644,3059.33432219077,6.82926829268293
"340076035064",1565,384,95,"bg",0.6549356385,2389.54777844174,6.0702875399361
"340076035071",1898,344,103,"bg",0.8959778685,2118.35589552846,5.42676501580611
"340076035072",1794,392,97,"bg",0.2045928456,8768.63506511588,5.40691192865106
"340076035073",1593,380,93,"bg",0.5209944597,3057.61408848241,5.83804143126177
"340076035074",1641,371,108,"bg",0.7056896418,2325.38484738745,6.58135283363803
"340076036011",1502,192,167,"bg",0.8315983962,1806.16028946594,11.1185086551265
"340076036012",2169,271,197,"bg",0.5857117695,3703.1866405068,9.0825265099124
"340076036021",1217,131,230,"bg",0.6559468344,1855.33329254222,18.898931799507
"340076036022",1290,172,216,"bg",0.3844795383,3355.18505276982,16.7441860465116
"340076036031",1280,123,213,"bg",0.4024532655,3180.49351248213,16.640625
"340076036032",1013,128,167,"bg",0.4435686684,2283.75012070623,16.4856860809477
"340076037001",1699,387,114,"bg",0.285509367,5950.76798303434,6.70982931135962
"340076037002",1083,329,83,"bg",0.2264932098,4781.60030031947,7.66389658356417
"340076037003",1305,266,117,"bg",0.3485764854,3743.79814663195,8.96551724137931
"340076038001",793,182,73,"bg",0.1378600938,5752.20847557555,9.20554854981084
"340076038002",906,266,83,"bg",0.2164387797,4185.94117586406,9.16114790286976
"340076038003",818,179,83,"bg",0.1262462058,6479.40264672889,10.1466992665037
"340076038004",1114,220,97,"bg",0.1177164846,9463.41545778712,8.70736086175942
"340076038005",895,229,86,"bg",0.1055914002,8476.06905775268,9.60893854748603
"340076038006",779,244,68,"bg",0.1358747676,5733.22047764812,8.72913992297818
"340076039011",844,217,53,"bg",0.2006349345,4206.64527891577,6.27962085308057
"340076039012",892,165,53,"bg",0.1488867237,5991.13190103733,5.94170403587444
"340076039013",1326,233,90,"bg",0.2161901313,6133.48996101933,6.78733031674208
"340076039014",997,253,60,"bg",0.1255454343,7941.34813073007,6.01805416248746
"340076039015",1032,327,43,"bg",0.157015287,6572.60843652758,4.16666666666667
"340076039021",1736,220,157,"bg",0.2535947271,6845.56820187923,9.04377880184332
"340076039022",1147,217,99,"bg",0.2837224962,4042.68260487693,8.63121185701831
"340076041001",1341,282,160,"bg",0.1066686192,12571.6448760405,11.9313944817301
"340076041002",1614,277,208,"bg",0.1108979586,14553.9198410457,12.8872366790582
"340076042001",875,326,75,"bg",0.0820489527,10664.3652503318,8.57142857142857
"340076042002",633,192,50,"bg",0.1238326947,5111.73564892148,7.89889415481833
"340076042003",1263,301,107,"bg",0.1134732456,11130.3769740768,8.47189231987332
"340076042004",577,163,47,"bg",0.0728844831,7916.6370598847,8.14558058925477
"340076043001",1147,248,103,"bg",0.097694883,11740.6353821008,8.97994768962511
"340076043002",1393,251,129,"bg",0.1918986498,7259.04013108903,9.26058865757358
"340076043003",1238,226,112,"bg",0.1155624327,10712.8239781335,9.04684975767367
"340076044001",703,260,53,"bg",0.0785088018,8954.41000094336,7.53911806543385
"340076044002",1525,291,115,"bg",0.1827739485,8343.63984865162,7.54098360655738
"340076044003",473,153,50,"bg",0.2453310288,1928.00724112889,10.5708245243129
"340076044004",792,230,62,"bg",0.1576913481,5022.46958722018,7.82828282828283
"340076046001",1151,140,173,"bg",0.1702249263,6761.64193469238,15.0304083405734
"340076046002",856,149,126,"bg",0.1359635706,6295.80406150352,14.7196261682243
"340076047001",1007,139,174,"bg",0.1689484797,5960.396931586,17.279046673287
"340076047002",986,149,133,"bg",0.15208479,6483.22557436546,13.4888438133874
"340076051001",892,172,130,"bg",0.2403468639,3711.30284591993,14.5739910313901
"340076051002",1289,185,189,"bg",0.2823946983,4564.53328536161,14.6625290923196
"340076052001",886,206,81,"bg",0.2307970665,3838.87028304149,9.14221218961625
"340076052002",1115,309,84,"bg",0.212169672,5255.22799507368,7.53363228699552
"340076052003",760,214,72,"bg",0.2515148064,3021.69089318473,9.47368421052632
"340076053001",1153,131,264,"bg",0.2673290763,4313.03626211647,22.896790980052
"340076053002",801,112,214,"bg",0.2211295086,3622.31167188512,26.7166042446941
"340076054001",611,189,61,"bg",0.1652708772,3696.9610759711,9.98363338788871
"340076054002",1183,291,98,"bg",0.206312535,5734.01902119035,8.28402366863905
"340076054003",718,199,67,"bg",0.1355461965,5297.08703408731,9.33147632311978
"340076056021",1007,192,91,"bg",0.1020778902,9865.01580339285,9.03674280039722
"340076056022",850,175,90,"bg",0.1359477405,6252.40255464194,10.5882352941176
"340076056023",983,188,95,"bg",0.1893635172,5191.07383795467,9.66429298067141
"340076057001",799,209,87,"bg",0.1425878883,5603.56149127429,10.8886107634543
"340076057002",1209,171,126,"bg",0.1454087349,8314.49362950203,10.4218362282878
"340076057003",840,153,87,"bg",0.1571060205,5346.70789398551,10.3571428571429
"340076057004",691,276,57,"bg",0.1038049155,6656.7175231697,8.24891461649783
"340076058001",1219,190,124,"bg",0.2520761958,4835.83940217492,10.1722723543888
"340076058002",827,168,100,"bg",0.2147669667,3850.68529256273,12.0918984280532
"340076058003",768,165,70,"bg",0.1085357988,7076.0063360772,9.11458333333333
"340076059001",1345,182,199,"bg",0.2565379674,5242.88865945073,14.7955390334572
"340076059002",1335,163,233,"bg",0.2752966359,4849.31461525353,17.4531835205993
"340076060001",1006,140,189,"bg",0.2428406838,4142.63369818431,18.7872763419483
"340076060002",1006,129,173,"bg",0.216208278,4652.92082849853,17.1968190854871
"340076061001",1124,162,200,"bg",0.1936770264,5803.47613184957,17.7935943060498
"340076061002",1047,151,228,"bg",0.2206360728,4745.37090292155,21.7765042979943
"340076062001",834,169,99,"bg",0.3406602771,2448.18681855056,11.8705035971223
"340076062002",1607,244,162,"bg",0.2496761982,6436.33638923296,10.0808960796515
"340076062003",1449,214,159,"bg",0.2921962329,4958.99617054919,10.9730848861284
"340076063001",1277,170,221,"bg",0.2645456814,4827.14362692295,17.3061863743148
"340076063002",1059,177,180,"bg",0.3667799421,2887.28983906996,16.9971671388102
"340076064001",1221,177,126,"bg",0.622211733,1962.35450931299,10.3194103194103
"340076064002",911,164,105,"bg",0.2257434036,4035.55534944544,11.5257958287596
"340076064003",924,156,102,"bg",0.2929637997,3153.97329276242,11.038961038961
"340076065001",590,194,73,"bg",0.3450977244,1709.66065054702,12.3728813559322
"340076065002",1054,187,125,"bg",0.5616616005,1876.57478998335,11.8595825426945
"340076065003",1279,199,154,"bg",0.5236801713,2442.33039571647,12.0406567630962
"340076066001",2162,170,214,"bg",0.7509745386,2878.92583419738,9.89824236817761
"340076067001",657,297,35,"bg",0.100026927,6568.23137233837,5.32724505327245
"340076067002",833,224,57,"bg",0.1624253202,5128.51074558017,6.84273709483793
"340076067003",691,213,46,"bg",0.1554060222,4446.41713504974,6.65701881331404
"340076067004",2488,359,137,"bg",0.4123764216,6033.32263844447,5.5064308681672
"340076068001",1446,271,127,"bg",0.2255044077,6412.29151460173,8.78284923928077
"340076068002",1486,274,120,"bg",0.2921414067,5086.57782128767,8.07537012113055
"340076068003",797,199,69,"bg",0.2700024327,2951.8252559063,8.65746549560853
"340076070001",1560,334,140,"bg",0.1932631272,8071.89670684373,8.97435897435897
"340076070002",403,156,37,"bg",0.4053992085,994.081861903783,9.18114143920596
"340076070003",2600,399,191,"bg",0.4075760403,6379.17773107135,7.34615384615385
"340076071001",792,255,74,"bg",0.130165893,6084.54320672159,9.34343434343434
"340076071002",695,157,73,"bg",0.1106732484,6279.74700343213,10.5035971223022
"340076071003",1136,212,112,"bg",0.2389094136,4754.94030512325,9.85915492957746
"340076071004",1098,178,110,"bg",0.4229598087,2595.99133869194,10.0182149362477
"340076072001",1660,287,153,"bg",0.4268540133,3888.91740097879,9.21686746987952
"340076072002",1117,278,88,"bg",0.4150779633,2691.06071331636,7.87824529991047
"340076072003",863,275,65,"bg",0.1376295921,6270.4538088942,7.53186558516802
"340076072004",1033,352,93,"bg",0.1687704876,6120.73837487686,9.00290416263311
"340076073001",1606,199,177,"bg",0.3727559979,4308.44844629662,11.0211706102117
"340076073002",1083,213,98,"bg",0.1787469255,6058.84547088336,9.04893813481071
"340076073003",866,142,98,"bg",0.1910310831,4533.29367109682,11.3163972286374
"340076073004",766,175,86,"bg",0.2359078722,3247.03026167178,11.2271540469974
"340076074011",1051,213,80,"bg",0.2493928008,4214.23552174967,7.61179828734539
"340076074012",1737,190,147,"bg",0.3681305199,4718.4351910617,8.46286701208981
"340076074021",1223,189,157,"bg",0.4308397236,2838.64261582216,12.8372853638594
"340076074022",1351,226,185,"bg",0.3435884595,3932.02962045354,13.6935603256847
"340076075021",1751,451,108,"bg",1.1705358951,1495.89603132197,6.16790405482581
"340076075022",3124,546,230,"bg",1.5970767813,1956.07376963874,7.36235595390525
"340076075023",924,476,38,"bg",0.3366645282,2744.57188864009,4.11255411255411
"340076075031",1886,338,125,"bg",0.9527114025,1979.61312843634,6.62778366914104
"340076075032",2220,534,128,"bg",0.3832783812,5792.13466997392,5.76576576576577
"340076075033",1577,404,104,"bg",0.5131670544,3073.0733519981,6.59480025364616
"340076075034",926,257,59,"bg",0.2535070824,3652.75790811594,6.37149028077754
"340076075041",1464,222,150,"bg",1.5157367082,965.866955705362,10.2459016393443
"340076075042",2076,224,214,"bg",0.8337941469,2489.82318683629,10.3082851637765
"340076075051",1682,333,160,"bg",0.8321184729,2021.34678507748,9.51248513674197
"340076075052",1403,247,130,"bg",0.4436014869,3162.74864136394,9.26585887384177
"340076075053",1887,258,188,"bg",1.1768142672,1603.48157954419,9.96290408055114
"340076075061",1092,265,96,"bg",0.2206611693,4948.76376964798,8.79120879120879
"340076075062",1954,297,121,"bg",0.1262643525,15475.4684224908,6.19242579324463
"340076075071",2283,274,151,"bg",0.7542691299,3026.77109469226,6.61410424879544
"340076075072",613,234,32,"bg",0.0526582485,11641.1012037364,5.22022838499184
"340076075073",1343,306,74,"bg",0.1069832907,12553.3622233215,5.51005212211467
"340076075074",1124,267,49,"bg",0.2011021155,5589.2002787012,4.35943060498221
"340076076001",802,83,215,"bg",1.4684985315,546.136058563706,26.8079800498753
"340076076002",1355,102,355,"bg",0.6835599342,1982.26948685314,26.1992619926199
"340076077011",1188,407,53,"bg",0.6227553618,1907.65117873289,4.46127946127946
"340076077012",1306,397,51,"bg",0.1433593161,9109.97649492833,3.90505359877489
"340076077013",1101,389,56,"bg",0.4209578802,2615.46356960204,5.08628519527702
"340076077014",1883,624,57,"bg",0.1016076204,18532.0745883741,3.02708443972384
"340076077021",912,249,71,"bg",0.1984762494,4595.00823275835,7.78508771929825
"340076077022",937,324,72,"bg",0.5839380261,1604.62233682233,7.68409818569904
"340076077023",525,213,44,"bg",0.1800982755,2915.07510853428,8.38095238095238
"340076077024",1464,368,112,"bg",0.241436052,6063.717443491,7.65027322404372
"340076078011",1021,252,57,"bg",0.1804457655,5658.20980709021,5.58276199804114
"340076078012",1883,841,67,"bg",0.1035473868,18184.9108721303,3.55815188528943
"340076078013",1096,353,53,"bg",0.2629155672,4168.63866857405,4.83576642335766
"340076078014",980,267,58,"bg",0.2144341485,4570.16761022091,5.91836734693878
"340076078015",1019,456,32,"bg",0.1360353852,7490.69808933801,3.14033366045142
"340076078021",984,189,128,"bg",0.2820325365,3488.9591541861,13.0081300813008
"340076078022",1183,204,148,"bg",0.2299777623,5143.97560950614,12.5105663567202
"340076079001",751,107,172,"bg",0.1479257208,5076.87233794436,22.9027962716378
"340076079002",1199,151,299,"bg",0.3035174571,3950.34938502718,24.9374478732277
"340076080011",1235,266,99,"bg",0.1866932496,6615.12937744697,8.01619433198381
"340076080012",1100,246,87,"bg",0.1928507724,5703.89211466803,7.90909090909091
"340076080013",1103,247,92,"bg",0.3153298005,3497.92502405747,8.34088848594742
"340076082021",2637,222,221,"bg",1.025392797,2571.69740972932,8.38073568448995
"340076082022",1232,253,91,"bg",0.2844286731,4331.49016437893,7.38636363636364
"340076082051",2290,278,211,"bg",0.5439295719,4210.10387797229,9.21397379912664
"340076082052",1924,231,189,"bg",0.4921666893,3909.24465598529,9.82328482328482
"340076082061",2023,378,161,"bg",0.5291851851,3822.85834328056,7.95847750865052
"340076082062",1079,290,88,"bg",0.377211978,2860.46059756883,8.15569972196478
"340076082063",514,148,52,"bg",0.1684233837,3051.83276044109,10.1167315175097
"340076082091",502,172,42,"bg",0.2489086314,2016.80430757453,8.36653386454183
"340076082092",1925,245,170,"bg",0.5830241274,3301.75014983437,8.83116883116883
"340076082093",724,164,68,"bg",0.2347221591,3084.49787091278,9.39226519337017
"340076082101",1601,387,132,"bg",0.4247042085,3769.68244711896,8.24484697064335
"340076082102",2438,403,168,"bg",1.4421923802,1690.48182022838,6.89089417555373
"340076082111",1776,422,87,"bg",0.3051267219,5820.53249528913,4.89864864864865
"340076082112",2043,465,103,"bg",1.7120496393,1193.30652167031,5.04160548213412
"340076082113",2050,408,84,"bg",0.2617232904,7832.69993613071,4.09756097560976
"340076083021",1018,311,56,"bg",0.2455151985,4146.38281548179,5.50098231827112
"340076083022",1554,343,77,"bg",0.2493426078,6232.38849433418,4.95495495495495
"340076083023",2093,422,94,"bg",0.6384692457,3278.15319860128,4.49116101290014
"340076083031",1802,324,145,"bg",0.6935568354,2598.20090874127,8.04661487236404
"340076083032",1181,247,113,"bg",0.7662768399,1541.2184454826,9.56816257408975
"340076083041",2279,345,133,"bg",0.5380658712,4235.54089189368,5.83589293549803
"340076083042",2108,563,80,"bg",0.4410408717,4779.60237987621,3.79506641366224
"340076083043",2328,484,129,"bg",0.7613154549,3057.86515302751,5.54123711340206
"340076084011",1308,232,103,"bg",0.5387917392,2427.65414692906,7.87461773700306
"340076084012",1520,287,149,"bg",0.5927225733,2564.43751000971,9.80263157894737
"340076084013",1017,267,71,"bg",0.1579762899,6437.67492352028,6.98131760078663
"340076084021",2306,252,210,"bg",0.755995383,3050.28317877968,9.10667823070252
"340076084022",1549,235,141,"bg",0.9100353834,1702.13161845724,9.10264686894771
"340076084031",2533,561,135,"bg",0.9706584888,2609.56868891291,5.32964863797868
"340076084032",2821,584,156,"bg",1.1628158256,2426.00757393751,5.52995391705069
